log_id,game_id,timestamp,category,type,turn,player,phase,card_target,card_source,card_count
216,,2025-04-13T00:31:21.866,effect,CARD_PLAY,14,4,buy,Copper,,1
217,,2025-04-13T00:31:21.866,effect,CARD_PLAY,14,4,buy,Copper,,1
218,,2025-04-13T00:31:21.867,effect,CARD_PLAY,14,4,buy,Copper,,1
219,,2025-04-13T00:31:21.867,effect,CARD_BUY,14,4,buy,Copper,,1
220,,2025-04-13T00:31:21.868,phase,PHASE_END,14,4,buy,,,
221,,2025-04-13T00:31:21.868,phase,PHASE_START,14,4,cleanup,,,
222,,2025-04-13T00:31:21.869,phase,PHASE_END,14,4,cleanup,,,
223,,2025-04-13T00:31:21.869,turn,TURN_END,14,4,,,,
224,,2025-04-13T00:31:21.869,turn,TURN_START,15,1,,,,
225,,2025-04-13T00:31:21.87,phase,PHASE_START,15,1,start,,,
226,,2025-04-13T00:31:21.87,phase,PHASE_END,15,1,start,,,
227,,2025-04-13T00:31:21.871,phase,PHASE_START,15,1,action,,,
228,,2025-04-13T00:31:21.871,effect,CARD_PLAY,15,1,action,Laboratory,,1
229,,2025-04-13T00:31:21.872,phase,PHASE_END,15,1,action,,,
230,,2025-04-13T00:31:21.872,phase,PHASE_START,15,1,buy,,,
231,,2025-04-13T00:31:21.873,effect,CARD_PLAY,15,1,buy,Copper,,1
232,,2025-04-13T00:31:21.873,effect,CARD_PLAY,15,1,buy,Copper,,1
233,,2025-04-13T00:31:21.874,effect,CARD_PLAY,15,1,buy,Copper,,1
234,,2025-04-13T00:31:21.875,effect,CARD_PLAY,15,1,buy,Copper,,1
235,,2025-04-13T00:31:21.875,effect,CARD_PLAY,15,1,buy,Copper,,1
236,,2025-04-13T00:31:21.876,effect,CARD_PLAY,15,1,buy,Copper,,1
237,,2025-04-13T00:31:21.92,effect,CARD_BUY,15,1,buy,Laboratory,,1
238,,2025-04-13T00:31:21.921,phase,PHASE_END,15,1,buy,,,
239,,2025-04-13T00:31:21.921,phase,PHASE_START,15,1,cleanup,,,
240,,2025-04-13T00:31:21.921,phase,PHASE_END,15,1,cleanup,,,
241,,2025-04-13T00:31:21.922,turn,TURN_END,15,1,,,,
242,,2025-04-13T00:31:21.922,turn,TURN_START,16,2,,,,
243,,2025-04-13T00:31:21.923,phase,PHASE_START,16,2,start,,,
244,,2025-04-13T00:31:21.923,phase,PHASE_END,16,2,start,,,
245,,2025-04-13T00:31:21.924,phase,PHASE_START,16,2,action,,,
246,,2025-04-13T00:31:21.927,phase,PHASE_END,16,2,action,,,
247,,2025-04-13T00:31:21.928,phase,PHASE_START,16,2,buy,,,
248,,2025-04-13T00:31:21.928,effect,CARD_PLAY,16,2,buy,Copper,,1
249,,2025-04-13T00:31:21.929,effect,CARD_PLAY,16,2,buy,Copper,,1
250,,2025-04-13T00:31:21.929,effect,CARD_PLAY,16,2,buy,Copper,,1
251,,2025-04-13T00:31:21.929,effect,CARD_PLAY,16,2,buy,Copper,,1
252,,2025-04-13T00:31:21.93,effect,CARD_BUY,16,2,buy,Copper,,1
253,,2025-04-13T00:31:21.93,phase,PHASE_END,16,2,buy,,,
254,,2025-04-13T00:31:21.931,phase,PHASE_START,16,2,cleanup,,,
255,,2025-04-13T00:31:21.931,phase,PHASE_END,16,2,cleanup,,,
256,,2025-04-13T00:31:21.932,turn,TURN_END,16,2,,,,
257,,2025-04-13T00:31:21.932,turn,TURN_START,17,3,,,,
258,,2025-04-13T00:31:21.933,phase,PHASE_START,17,3,start,,,
259,,2025-04-13T00:31:21.933,phase,PHASE_END,17,3,start,,,
260,,2025-04-13T00:31:21.934,phase,PHASE_START,17,3,action,,,
261,,2025-04-13T00:31:21.934,phase,PHASE_END,17,3,action,,,
262,,2025-04-13T00:31:21.935,phase,PHASE_START,17,3,buy,,,
263,,2025-04-13T00:31:21.935,effect,CARD_PLAY,17,3,buy,Copper,,1
264,,2025-04-13T00:31:21.936,effect,CARD_PLAY,17,3,buy,Copper,,1
265,,2025-04-13T00:31:21.936,effect,CARD_PLAY,17,3,buy,Copper,,1
266,,2025-04-13T00:31:21.937,effect,CARD_PLAY,17,3,buy,Copper,,1
267,,2025-04-13T00:31:21.938,effect,CARD_PLAY,17,3,buy,Copper,,1
268,,2025-04-13T00:31:21.938,effect,CARD_BUY,17,3,buy,Laboratory,,1
269,,2025-04-13T00:31:21.939,phase,PHASE_END,17,3,buy,,,
270,,2025-04-13T00:31:21.939,phase,PHASE_START,17,3,cleanup,,,
271,,2025-04-13T00:31:21.94,phase,PHASE_END,17,3,cleanup,,,
272,,2025-04-13T00:31:21.941,turn,TURN_END,17,3,,,,
273,,2025-04-13T00:31:21.941,turn,TURN_START,18,4,,,,
274,,2025-04-13T00:31:21.942,phase,PHASE_START,18,4,start,,,
275,,2025-04-13T00:31:21.942,phase,PHASE_END,18,4,start,,,
276,,2025-04-13T00:31:21.943,phase,PHASE_START,18,4,action,,,
277,,2025-04-13T00:31:21.943,effect,CARD_PLAY,18,4,action,Laboratory,,1
278,,2025-04-13T00:31:21.944,phase,PHASE_END,18,4,action,,,
279,,2025-04-13T00:31:21.944,phase,PHASE_START,18,4,buy,,,
280,,2025-04-13T00:31:21.945,effect,CARD_PLAY,18,4,buy,Copper,,1
281,,2025-04-13T00:31:21.945,effect,CARD_PLAY,18,4,buy,Copper,,1
282,,2025-04-13T00:31:21.946,effect,CARD_PLAY,18,4,buy,Copper,,1
283,,2025-04-13T00:31:21.946,effect,CARD_PLAY,18,4,buy,Copper,,1
284,,2025-04-13T00:31:21.947,effect,CARD_PLAY,18,4,buy,Copper,,1
285,,2025-04-13T00:31:21.947,effect,CARD_PLAY,18,4,buy,Copper,,1
286,,2025-04-13T00:31:21.948,effect,CARD_BUY,18,4,buy,Laboratory,,1
287,,2025-04-13T00:31:21.948,phase,PHASE_END,18,4,buy,,,
288,,2025-04-13T00:31:21.949,phase,PHASE_START,18,4,cleanup,,,
289,,2025-04-13T00:31:21.949,phase,PHASE_END,18,4,cleanup,,,
290,,2025-04-13T00:31:21.949,turn,TURN_END,18,4,,,,
291,,2025-04-13T00:31:21.95,turn,TURN_START,19,1,,,,
292,,2025-04-13T00:31:21.95,phase,PHASE_START,19,1,start,,,
293,,2025-04-13T00:31:21.951,phase,PHASE_END,19,1,start,,,
294,,2025-04-13T00:31:21.952,phase,PHASE_START,19,1,action,,,
295,,2025-04-13T00:31:21.952,effect,CARD_PLAY,19,1,action,Laboratory,,1
296,,2025-04-13T00:31:21.953,phase,PHASE_END,19,1,action,,,
297,,2025-04-13T00:31:21.953,phase,PHASE_START,19,1,buy,,,
298,,2025-04-13T00:31:21.954,effect,CARD_PLAY,19,1,buy,Copper,,1
299,,2025-04-13T00:31:21.954,effect,CARD_PLAY,19,1,buy,Copper,,1
300,,2025-04-13T00:31:21.955,effect,CARD_PLAY,19,1,buy,Copper,,1
301,,2025-04-13T00:31:21.955,effect,CARD_PLAY,19,1,buy,Copper,,1
302,,2025-04-13T00:31:21.956,effect,CARD_PLAY,19,1,buy,Copper,,1
303,,2025-04-13T00:31:21.956,effect,CARD_BUY,19,1,buy,Copper,,1
304,,2025-04-13T00:31:21.957,phase,PHASE_END,19,1,buy,,,
305,,2025-04-13T00:31:21.957,phase,PHASE_START,19,1,cleanup,,,
306,,2025-04-13T00:31:21.958,phase,PHASE_END,19,1,cleanup,,,
307,,2025-04-13T00:31:21.958,turn,TURN_END,19,1,,,,
308,,2025-04-13T00:31:21.959,turn,TURN_START,20,2,,,,
309,,2025-04-13T00:31:21.959,phase,PHASE_START,20,2,start,,,
310,,2025-04-13T00:31:21.961,phase,PHASE_END,20,2,start,,,
311,,2025-04-13T00:31:21.961,phase,PHASE_START,20,2,action,,,
312,,2025-04-13T00:31:21.962,effect,CARD_PLAY,20,2,action,Laboratory,,1
313,,2025-04-13T00:31:21.962,effect,CARD_PLAY,20,2,action,Laboratory,,1
314,,2025-04-13T00:31:21.963,phase,PHASE_END,20,2,action,,,
315,,2025-04-13T00:31:21.963,phase,PHASE_START,20,2,buy,,,
316,,2025-04-13T00:31:21.963,effect,CARD_PLAY,20,2,buy,Copper,,1
